respondent_id,xyz_vaccine,seasonal_vaccine
48947,0.537412092,0.730818925
48948,0.33232348,0.789948705
48949,0.148808591,0.129571169
48950,0.010194886,0.034714349
48951,0.009132918,0.027777232
48952,0.025717579,0.093427549
48953,0.070054437,0.404288951
48954,0.149975031,0.034598413
48955,0.026172161,0.17382719
48956,0.242325622,0.805884275
48957,0.179290656,0.311563564
48958,0.002331305,0.004474955
48959,0.035770417,0.046214975
48960,0.080581286,0.61165966
48961,0.052855065,0.016962844
48962,0.096093489,0.260126852
48963,0.033967278,0.893042714
48964,0.145610549,0.85998073
48965,0.133301142,0.941055045
48966,0.078508302,0.126752542
48967,0.718371078,0.807339241
48968,0.721850755,0.888723996
48969,0.017863663,0.148019034
48970,0.341311924,0.743224552
48971,0.132164203,0.819209607
48972,0.253515603,0.235321902
48973,0.11728552,0.304519594
48974,0.010129609,0.015142009
48975,0.271483097,0.804266871
48976,0.263913877,0.547749211
48977,0.189566479,0.797533528
48978,0.362040323,0.090295453
48979,0.106822755,0.143810145
48980,0.084170719,0.112719744
48981,0.207103297,0.296486803
48982,0.062655307,0.888510406
48983,0.052220263,0.869552838
48984,0.889553395,0.506840116
48985,0.065660755,0.202247409
48986,0.656561366,0.775267385
48987,0.053849536,0.100584586
48988,0.005091567,0.042276893
48989,0.247803592,0.359885976
48990,0.005644247,0.008963504
48991,0.122145486,0.168285674
48992,0.153094299,0.787119201
48993,0.49222219,0.846850791
48994,0.120336306,0.088814496
48995,0.17053906,0.639639232
48996,0.043468512,0.273900244
48997,0.185091518,0.797570569
48998,0.103762,0.255525769
48999,0.132050863,0.439544525
49000,0.36397803,0.96682153
49001,0.58684156,0.791934616
49002,0.107488351,0.908676108
49003,0.053865412,0.118795709
49004,0.170448818,0.647434257
49005,0.223261895,0.153068587
49006,0.176093242,0.446382265
49007,0.015901781,0.130856425
49008,0.046874847,0.126141082
49009,0.17336877,0.921968654
49010,0.043830198,0.076054534
49011,0.121066816,0.104413987
49012,0.282401529,0.494250593
49013,0.027421668,0.586297696
49014,0.136470041,0.377129863
49015,0.149770276,0.470071302
49016,0.05177041,0.096227619
49017,0.086239894,0.510148542
49018,0.028100124,0.248042841
49019,0.490467961,0.749473482
49020,0.112277994,0.261024744
49021,0.007364058,0.340805674
49022,0.126025053,0.5861957
49023,0.13250225,0.178280033
49024,0.085542532,0.393203856
49025,0.046626597,0.20435613
49026,0.208215011,0.47999198
49027,0.334453659,0.70410064
49028,0.085279703,0.089893514
49029,0.388760036,0.787910643
49030,0.14348889,0.545727498
49031,0.848884564,0.542042238
49032,0.096342149,0.319265634
49033,0.044721778,0.256219129
49034,0.035222406,0.807247867
49035,0.306532306,0.225638378
49036,0.110383487,0.47617875
49037,0.100937592,0.631163525
49038,0.09566056,0.344320187
49039,0.417386039,0.787803463
49040,0.077840499,0.759227414
49041,0.122280101,0.222385715
49042,0.092077044,0.974486372
49043,0.01057403,0.111729474
49044,0.036489977,0.037920018
49045,0.009146477,0.044509125
49046,0.080668467,0.273521244
49047,0.840454348,0.656137914
49048,0.039368625,0.442150267
49049,0.025021605,0.050358337
49050,0.04241171,0.10696561
49051,0.05548684,0.080592632
49052,0.507008312,0.803368758
49053,0.089322713,0.817703527
49054,0.489101479,0.79161816
49055,0.073520509,0.139676995
49056,0.090743579,0.310083313
49057,0.504613372,0.761030188
49058,0.900786698,0.965170686
49059,0.032103779,0.152890622
49060,0.155117312,0.386608785
49061,0.816561256,0.948732947
49062,0.074985207,0.45894011
49063,0.861429569,0.937393889
49064,0.412240359,0.53480424
49065,0.71222246,0.922024512
49066,0.129822235,0.638341975
49067,0.092040639,0.858131821
49068,0.637677937,0.910294187
49069,0.071679669,0.1302784
49070,0.075521908,0.876309197
49071,0.822422945,0.965855114
49072,0.248672056,0.76097478
49073,0.064251804,0.755143543
49074,0.271747722,0.902215845
49075,0.256551393,0.471780648
49076,0.027653253,0.086834894
49077,0.179353102,0.033060985
49078,0.046114893,0.350273158
49079,0.022278397,0.078755014
49080,0.146939231,0.149116573
49081,0.506052751,0.78728722
49082,0.118301725,0.247615884
49083,0.041866117,0.784216764
49084,0.075395975,0.187636546
49085,0.023613817,0.057671326
49086,0.098356881,0.242380286
49087,0.335754884,0.321425298
49088,0.366639761,0.951996654
49089,0.815488581,0.8840469
49090,0.125471513,0.333456883
49091,0.344988957,0.53712338
49092,0.069509874,0.274910704
49093,0.008498157,0.054691048
49094,0.705940155,0.859366052
49095,0.037179037,0.749001635
49096,0.054099423,0.317877044
49097,0.138296955,0.765482907
49098,0.080365953,0.494717494
49099,0.129676717,0.824618257
49100,0.207820962,0.419053333
49101,0.118905708,0.962414133
49102,0.093072177,0.865684411
49103,0.056157051,0.016568727
49104,0.094072924,0.337056691
49105,0.232766675,0.617935287
49106,0.014690457,0.085655596
49107,0.142321672,0.558179597
49108,0.056605153,0.367717505
49109,0.018422776,0.146079198
49110,0.125048602,0.429294993
49111,0.108793067,0.207928691
49112,0.922639957,0.996074828
49113,0.065512484,0.125762754
49114,0.256034238,0.704446641
49115,0.048598276,0.242142515
49116,0.780845566,0.423380093
49117,0.012650604,0.021918761
49118,0.076224143,0.68468668
49119,0.231316747,0.473660927
49120,0.007970644,0.018590982
49121,0.038379082,0.343936328
49122,0.004603105,0.384585941
49123,0.650077762,0.381825881
49124,0.272050606,0.04509096
49125,0.036691451,0.108524883
49126,0.089800755,0.920795957
49127,0.039129341,0.782797479
49128,0.014399419,0.241259875
49129,0.038028592,0.228841264
49130,0.266484308,0.301851354
49131,0.374321151,0.790615132
49132,0.055306987,0.959965149
49133,0.022275923,0.023523744
49134,0.027319896,0.83811601
49135,0.030202937,0.141525071
49136,0.363138576,0.505446466
49137,0.030849312,0.297379359
49138,0.023035137,0.511728436
49139,0.018220178,0.054306755
49140,0.068554435,0.926424815
49141,0.16417409,0.116491419
49142,0.05559079,0.260627075
49143,0.02552524,0.010661752
49144,0.600183512,0.571948907
49145,0.045180079,0.172469361
49146,0.065310119,0.179261114
49147,0.030216591,0.081594893
49148,0.898121468,0.931953433
49149,0.291514096,0.838180724
49150,0.016867286,0.033476024
49151,0.104167289,0.44565745
49152,0.344700988,0.838076489
49153,0.16187053,0.359687364
49154,0.156497364,0.183332792
49155,0.31587117,0.763435312
49156,0.189671591,0.50239957
49157,0.127149748,0.825618064
49158,0.637261585,0.91074082
49159,0.130069612,0.163689001
49160,0.162326634,0.196623924
49161,0.033913094,0.083249286
49162,0.110032047,0.147635768
49163,0.023446042,0.06301227
49164,0.058386268,0.053829302
49165,0.162044021,0.519618426
49166,0.070330867,0.556595519
49167,0.071049723,0.225877535
49168,0.095783249,0.276448834
49169,0.005399343,0.044714694
49170,0.303574532,0.511552737
49171,0.624929996,0.712756089
49172,0.237223697,0.828023743
49173,0.452996111,0.852091478
49174,0.418665858,0.655623521
49175,0.226672604,0.964250229
49176,0.013093263,0.360127395
49177,0.633273313,0.794293282
49178,0.099855726,0.296783942
49179,0.522120159,0.706828819
49180,0.722219799,0.77721746
49181,0.495277488,0.75214767
49182,0.125741344,0.565200371
49183,0.074433728,0.740178652
49184,0.061881605,0.262859603
49185,0.33377123,0.41447861
49186,0.085490929,0.551286898
49187,0.005051489,0.046999499
49188,0.446073983,0.795352136
49189,0.064703235,0.848459536
49190,0.060798873,0.226138358
49191,0.179851631,0.890853156
49192,0.15186368,0.393015896
49193,0.017333856,0.262283412
49194,0.037583056,0.08689245
49195,0.191074982,0.481907658
49196,0.202439467,0.77576995
49197,0.077059497,0.131416773
49198,0.154432528,0.924288822
49199,0.037836765,0.158932002
49200,0.077588349,0.809121082
49201,0.56594889,0.417786354
49202,0.088194222,0.40091893
49203,0.559375659,0.834478528
49204,0.021423221,0.049425006
49205,0.124303409,0.977247035
49206,0.088584672,0.282747286
49207,0.771149652,0.955350348
49208,0.580519271,0.868483444
49209,0.024112554,0.893387335
49210,0.155040044,0.322016219
49211,0.14493219,0.321760784
49212,0.29529442,0.349175933
49213,0.248415881,0.568761587
49214,0.153187172,0.943368726
49215,0.283550212,0.745845851
49216,0.439049191,0.685196708
49217,0.417772715,0.664543572
49218,0.442754922,0.78101931
49219,0.182912693,0.493500855
49220,0.068372959,0.225260706
49221,0.082855063,0.28725989
49222,0.463141138,0.383980919
49223,0.21628925,0.406040647
49224,0.122386959,0.340611742
49225,0.627707866,0.917491104
49226,0.079416503,0.891572917
49227,0.114849493,0.069220576
49228,0.161853457,0.116227927
49229,0.075111887,0.136505191
49230,0.502354885,0.076820563
49231,0.780688182,0.891479519
49232,0.379707558,0.849615864
49233,0.066223329,0.09848676
49234,0.063341581,0.753676325
49235,0.577892033,0.953856013
49236,0.498220549,0.656300261
49237,0.847876511,0.97343975
49238,0.602280357,0.836674162
49239,0.665393512,0.899983994
49240,0.027052162,0.226179013
49241,0.148678845,0.913349633
49242,0.24949291,0.543694531
49243,0.05368014,0.006723223
49244,0.026812157,0.045886949
49245,0.878980111,0.950000468
49246,0.821413469,0.959711581
49247,0.754256425,0.586497324
49248,0.013907762,0.046423329
49249,0.343192517,0.603001856
49250,0.02622098,0.114586654
49251,0.136062731,0.161870293
49252,0.159379644,0.738985432
49253,0.057767686,0.262884962
49254,0.728553765,0.248545822
49255,0.121346688,0.815579977
49256,0.091766612,0.355287732
49257,0.017724402,0.045536889
49258,0.282121848,0.085237707
49259,0.063815804,0.006045338
49260,0.272977259,0.401337385
49261,0.074612105,0.186086632
49262,0.017284221,0.15713098
49263,0.035843877,0.087641201
49264,0.099992363,0.75675961
49265,0.348739835,0.375717643
49266,0.102684911,0.066595624
49267,0.269785599,0.444980522
49268,0.032863474,0.201811619
49269,0.084717297,0.052622901
49270,0.018566452,0.110866161
49271,0.320261772,0.898542139
49272,0.258685368,0.495372567
49273,0.329300706,0.521761268
49274,0.130080124,0.238484181
49275,0.126497503,0.969733381
49276,0.125492364,0.786579899
49277,0.028307018,0.017361955
49278,0.736349855,0.942214984
49279,0.16614609,0.276254073
49280,0.124067392,0.110999018
49281,0.267465827,0.609185869
49282,0.044695968,0.160655581
49283,0.09080829,0.679259584
49284,0.111184101,0.221739822
49285,0.059103463,0.328199252
49286,0.069030071,0.743211154
49287,0.558475564,0.784562665
49288,0.023638194,0.038994923
49289,0.111187428,0.761996649
49290,0.581635211,0.707195756
49291,0.194598415,0.611544318
49292,0.213863346,0.675510372
49293,0.051145796,0.129186017
49294,0.045605468,0.140148987
49295,0.241662268,0.065566334
49296,0.002934318,0.379878574
49297,0.092920546,0.886725243
49298,0.018915694,0.302868738
49299,0.129084128,0.354052019
49300,0.136200041,0.431635336
49301,0.032182997,0.025538469
49302,0.068928908,0.170049129
49303,0.14166557,0.783473049
49304,0.019295995,0.469655494
49305,0.085466745,0.076689267
49306,0.154808607,0.587419912
49307,0.115006797,0.51899935
49308,0.09759389,0.836729428
49309,0.19452135,0.522562349
49310,0.033710542,0.501742343
49311,0.034314612,0.788955556
49312,0.198407725,0.641168426
49313,0.090271863,0.2950109
49314,0.756816959,0.939922599
49315,0.008783373,0.015824436
49316,0.406303805,0.800622613
49317,0.023471759,0.269670434
49318,0.102820411,0.2249191
49319,0.056600224,0.048695341
49320,0.172291113,0.527740965
49321,0.118433505,0.428834563
49322,0.067086109,0.865954963
49323,0.36053466,0.89851283
49324,0.237938595,0.410706856
49325,0.112142452,0.855183113
49326,0.017925265,0.05002798
49327,0.17238069,0.201885803
49328,0.174239314,0.513786514
49329,0.058463566,0.593083125
49330,0.085155214,0.126599955
49331,0.143591976,0.048469871
49332,0.05395467,0.658676811
49333,0.00860818,0.112298749
49334,0.174215728,0.839193991
49335,0.252775269,0.528165345
49336,0.058350677,0.03500975
49337,0.294968139,0.537980213
49338,0.014211917,0.013270766
49339,0.084563653,0.657416897
49340,0.12443553,0.127936348
49341,0.061565511,0.050180127
49342,0.198482558,0.473900825
49343,0.012628813,0.085491839
49344,0.164016792,0.671526799
49345,0.641272259,0.903124418
49346,0.241062925,0.391170441
49347,0.041325047,0.157831133
49348,0.231295219,0.763378305
49349,0.019531611,0.074259829
49350,0.066046826,0.772901622
49351,0.050523349,0.081503792
49352,0.147588319,0.367362444
49353,0.039549096,0.74001821
49354,0.01169701,0.457533052
49355,0.079316906,0.486500053
49356,0.040744262,0.229156305
49357,0.142721557,0.338156207
49358,0.078688643,0.865080716
49359,0.08814102,0.172242118
49360,0.062236577,0.319278324
49361,0.123024528,0.047555241
49362,0.017707749,0.057872952
49363,0.297722248,0.358314899
49364,0.091129229,0.415298979
49365,0.548507,0.577011424
49366,0.652687596,0.65084243
49367,0.077212848,0.838193806
49368,0.29693632,0.646655124
49369,0.082835429,0.63086738
49370,0.836767666,0.906091666
49371,0.379948915,0.43002805
49372,0.080047129,0.211392786
49373,0.127442492,0.30721418
49374,0.038398207,0.026382544
49375,0.169618375,0.331152126
49376,0.078772804,0.261033095
49377,0.026343742,0.547007161
49378,0.160019817,0.809062975
49379,0.007164469,0.027703107
49380,0.874987785,0.944333684
49381,0.343388991,0.140520285
49382,0.029321865,0.029820423
49383,0.329310481,0.925737557
49384,0.020266999,0.114450211
49385,0.119363048,0.382352202
49386,0.018549245,0.108260337
49387,0.10074439,0.261453184
49388,0.24992319,0.71243443
49389,0.117138538,0.73684228
49390,0.068998134,0.158880602
49391,0.0358898,0.047617569
49392,0.047258874,0.196427348
49393,0.063535022,0.478984088
49394,0.192190848,0.512990842
49395,0.252380185,0.408255326
49396,0.340846332,0.516236723
49397,0.223308971,0.772259016
49398,0.069189824,0.028889947
49399,0.020784091,0.06523756
49400,0.008553063,0.03264285
49401,0.369722593,0.670971971
49402,0.306763335,0.864934526
49403,0.533423539,0.864215781
49404,0.01397598,0.517964805
49405,0.041477665,0.170101183
49406,0.2437402,0.448444523
49407,0.04034244,0.536028728
49408,0.072933638,0.174221147
49409,0.05913132,0.584485245
49410,0.280701578,0.680852273
49411,0.234098712,0.702943275
49412,0.417793125,0.6501645
49413,0.105096138,0.185417656
49414,0.053368811,0.071227666
49415,0.175112578,0.397227792
49416,0.814438987,0.973582941
49417,0.086643032,0.347671524
49418,0.177944101,0.336394776
49419,0.410628143,0.910309691
49420,0.051079874,0.83294097
49421,0.046061584,0.25329824
49422,0.444917218,0.709908704
49423,0.026435611,0.085782166
49424,0.020203108,0.069797903
49425,0.042026732,0.11466259
49426,0.244788599,0.723330057
49427,0.094372114,0.200201234
49428,0.14034957,0.938904369
49429,0.398775744,0.567409922
49430,0.040599365,0.084108518
49431,0.231499624,0.745949401
49432,0.027668336,0.125023177
49433,0.248997377,0.494646126
49434,0.144277017,0.177164288
49435,0.318552866,0.725740644
49436,0.130689353,0.393835524
49437,0.1859958,0.496827347
49438,0.029894367,0.134957426
49439,0.021904721,0.074405636
49440,0.153600528,0.693100865
49441,0.450102413,0.962405915
49442,0.028023844,0.162888426
49443,0.089763594,0.028366638
49444,0.405140268,0.835680742
49445,0.058194436,0.540976335
49446,0.033042261,0.155395088
49447,0.729344462,0.787185322
49448,0.610702239,0.907353692
49449,0.544554796,0.766985592
49450,0.116581018,0.548174409
49451,0.278806728,0.881723795
49452,0.107266731,0.169952289
49453,0.160036771,0.181015658
49454,0.750390556,0.981451886
49455,0.199969166,0.675366704
49456,0.055559988,0.165008268
49457,0.454789861,0.912264243
49458,0.142165811,0.207347803
49459,0.08584071,0.875681409
49460,0.23590117,0.346226588
49461,0.847876728,0.691534874
49462,0.05177705,0.791295417
49463,0.774873396,0.89655297
49464,0.034115708,0.056934949
49465,0.16640792,0.898284445
49466,0.025262802,0.07970773
49467,0.099085692,0.844209195
49468,0.82792007,0.92718279
49469,0.055617354,0.12460357
49470,0.227467718,0.657392537
49471,0.086219018,0.796593564
49472,0.064539036,0.049418643
49473,0.427658656,0.604789986
49474,0.0474281,0.323375249
49475,0.028067832,0.232756622
49476,0.027524895,0.243410206
49477,0.07060368,0.96840507
49478,0.545393797,0.77620004
49479,0.299389756,0.865005563
49480,0.058488637,0.104577659
49481,0.024280072,0.720855945
49482,0.125055236,0.548664179
49483,0.151508563,0.399864399
49484,0.039828404,0.135227043
49485,0.110940124,0.031517623
49486,0.154938488,0.201830922
49487,0.109076108,0.151871055
49488,0.49197254,0.666322256
49489,0.00535652,0.443900638
49490,0.085292512,0.061309898
49491,0.057574285,0.130994961
49492,0.076633525,0.243894297
49493,0.109157676,0.232506761
49494,0.009267897,0.202588873
49495,0.334198126,0.746019139
49496,0.02670811,0.112236971
49497,0.053981018,0.163364083
49498,0.062240976,0.093907798
49499,0.106880516,0.601494603
49500,0.048109751,0.819046284
49501,0.060840454,0.309959945
49502,0.525214466,0.630232029
49503,0.126793115,0.271775911
49504,0.051486856,0.429955924
49505,0.059494093,0.848624511
49506,0.178069079,0.686685526
49507,0.056677313,0.124121906
49508,0.024518136,0.228216415
49509,0.067049555,0.269657241
49510,0.063603406,0.554757088
49511,0.282800351,0.301705742
49512,0.617842445,0.585696734
49513,0.100739515,0.138006479
49514,0.105590549,0.320951173
49515,0.093804387,0.482707567
49516,0.422853542,0.672372323
49517,0.233226185,0.66420887
49518,0.157230507,0.802106795
49519,0.512747995,0.857828233
49520,0.276343741,0.639845821
49521,0.435036051,0.495089537
49522,0.321938113,0.598262499
49523,0.076072682,0.586540253
49524,0.073208873,0.243293241
49525,0.005955106,0.013739911
49526,0.51967215,0.691416095
49527,0.126937741,0.846419895
49528,0.028549546,0.747248869
49529,0.052727523,0.07352575
49530,0.601641905,0.834812314
49531,0.285749186,0.708762402
49532,0.102547062,0.441984256
49533,0.381956393,0.77687668
49534,0.132763569,0.220826138
49535,0.110685382,0.13805015
49536,0.150396388,0.19420341
49537,0.724780984,0.861232895
49538,0.153004617,0.760648444
49539,0.187715614,0.184510714
49540,0.099834977,0.274428267
49541,0.007812306,0.008348003
49542,0.109415593,0.21800138
49543,0.152962145,0.066274347
49544,0.064923628,0.025625076
49545,0.042276359,0.07928272
49546,0.101030335,0.400266406
49547,0.012512245,0.537798662
49548,0.795990892,0.288180815
49549,0.021809697,0.041358017
49550,0.020255714,0.14933406
49551,0.407217116,0.738914752
49552,0.031104734,0.303809287
49553,0.099342463,0.193262539
49554,0.793678216,0.961231226
49555,0.070445239,0.582347325
49556,0.057147781,0.048878043
49557,0.632633392,0.836923136
49558,0.213300725,0.190649321
49559,0.006120295,0.120201625
49560,0.108281168,0.806679009
49561,0.084396363,0.164026936
49562,0.668157055,0.916571009
49563,0.440753479,0.94984849
49564,0.111521259,0.47101162
49565,0.032309781,0.119143905
49566,0.208057588,0.858174456
49567,0.131986991,0.465366387
49568,0.408259991,0.759965158
49569,0.224723302,0.703183055
49570,0.197925763,0.47277725
49571,0.050259195,0.044851393
49572,0.013910138,0.130393068
49573,0.016544892,0.12272406
49574,0.195565552,0.323035341
49575,0.227204826,0.892278282
49576,0.597866251,0.912676606
49577,0.175965654,0.383278421
49578,0.147098959,0.420150337
49579,0.063479621,0.149362703
49580,0.482468635,0.456592705
49581,0.097940786,0.611610541
49582,0.499462586,0.485588704
49583,0.821615049,0.895254786
49584,0.028726051,0.340808122
49585,0.089676978,0.130709036
49586,0.071905682,0.034316782
49587,0.693649964,0.899164154
49588,0.454672192,0.83483354
49589,0.74586003,0.884465289
49590,0.058379611,0.110517361
49591,0.614320363,0.697199824
49592,0.078426531,0.647470311
49593,0.047359515,0.604614407
49594,0.115708902,0.961731943
49595,0.022620945,0.502576354
49596,0.065111095,0.086254026
49597,0.23504689,0.83526001
49598,0.013489691,0.152532813
49599,0.033340602,0.272179206
49600,0.891600492,0.915143751
49601,0.02198046,0.631227498
49602,0.151948776,0.353658239
49603,0.097863833,0.14740998
49604,0.275377696,0.409030983
49605,0.046459161,0.288520801
49606,0.117538619,0.560455644
49607,0.051125031,0.797130312
49608,0.04194827,0.841683137
49609,0.05023506,0.285431808
49610,0.088624193,0.226039932
49611,0.183573758,0.677583666
49612,0.116655835,0.236653305
49613,0.598687554,0.424739343
49614,0.238735756,0.614972118
49615,0.120828204,0.688087619
49616,0.188965353,0.868595991
49617,0.286476628,0.469958111
49618,0.850611178,0.948781545
49619,0.07880622,0.909397877
49620,0.120552163,0.766873054
49621,0.024686281,0.083565795
49622,0.008454838,0.055103999
49623,0.154606988,0.434227416
49624,0.015520735,0.141660348
49625,0.1086152,0.025166469
49626,0.199113174,0.95487919
49627,0.067281756,0.149936553
49628,0.121617757,0.087984231
49629,0.133294706,0.29811217
49630,0.03220574,0.02517427
49631,0.27534781,0.509981458
49632,0.03957082,0.144465754
49633,0.051824562,0.949234172
49634,0.084212959,0.34340295
49635,0.618124456,0.944507536
49636,0.122296058,0.301556703
49637,0.23685714,0.395496582
49638,0.153558428,0.253283915
49639,0.090582518,0.245970651
49640,0.665124833,0.843654384
49641,0.190419441,0.360164579
49642,0.280963418,0.422332517
49643,0.094329625,0.122709644
49644,0.104662345,0.221038502
49645,0.750670845,0.958169865
49646,0.092482145,0.145617731
49647,0.230877752,0.598860772
49648,0.043980858,0.874968481
49649,0.024621136,0.076623337
49650,0.139207188,0.953243158
49651,0.00203411,0.003590805
49652,0.097128483,0.198768248
49653,0.050943187,0.019118273
49654,0.04983295,0.948716702
49655,0.094711205,0.282313372
49656,0.091151041,0.609199726
49657,0.109450798,0.723779557
49658,0.167023355,0.684331998
49659,0.313005262,0.638669396
49660,0.062819943,0.329882101
49661,0.07421552,0.256362293
49662,0.045767396,0.172779856
49663,0.391431676,0.739166544
49664,0.112834022,0.325697441
49665,0.61685941,0.561285628
49666,0.107370587,0.251332513
49667,0.01875054,0.893216274
49668,0.016277142,0.123458746
49669,0.059568697,0.922941415
49670,0.164978602,0.254060579
49671,0.177476247,0.934405666
49672,0.085752914,0.486583995
49673,0.058835744,0.253591957
49674,0.052770653,0.693749624
49675,0.350098523,0.415148993
49676,0.335698769,0.563190146
49677,0.096233825,0.283264918
49678,0.354912051,0.670631945
49679,0.056580975,0.119883874
49680,0.689546044,0.891298147
49681,0.125267926,0.766034728
49682,0.169578111,0.713993351
49683,0.752048167,0.887915378
49684,0.706032008,0.860429924
49685,0.051267734,0.160367871
49686,0.033260861,0.151048477
49687,0.730084506,0.88268025
49688,0.024511521,0.945578022
49689,0.046006363,0.050659834
49690,0.046460087,0.429240946
49691,0.062010686,0.394281254
49692,0.335604611,0.805731646
49693,0.142689758,0.328973749
49694,0.137747491,0.596919369
49695,0.355768131,0.64091458
49696,0.056045107,0.745720524
49697,0.046874897,0.481812646
49698,0.120024627,0.148910559
49699,0.222354571,0.344963968
49700,0.862592025,0.956065704
49701,0.061904217,0.046198177
49702,0.104268543,0.887247416
49703,0.004341949,0.282459879
49704,0.004486531,0.00749794
49705,0.271201161,0.383138767
49706,0.144965734,0.932123681
49707,0.180336511,0.832649476
49708,0.12762639,0.202175496
49709,0.086274425,0.124588018
49710,0.120715634,0.33524074
49711,0.326582705,0.769754511
49712,0.009663113,0.016294597
49713,0.483711274,0.638578012
49714,0.435393233,0.686821173
49715,0.108707457,0.145717802
49716,0.116435774,0.339358125
49717,0.513424285,0.823414482
49718,0.193957514,0.613694585
49719,0.701390981,0.899315796
49720,0.180406433,0.624237533
49721,0.088647063,0.161303016
49722,0.036567226,0.075424315
49723,0.050823406,0.200999601
49724,0.630443564,0.333924369
49725,0.062376404,0.173670466
49726,0.049440432,0.048338951
49727,0.314733239,0.691235891
49728,0.035147431,0.088698739
49729,0.018623852,0.374160988
49730,0.641443666,0.868397288
49731,0.071945864,0.186466012
49732,0.204512916,0.170414249
49733,0.044416813,0.055395446
49734,0.154708822,0.369826038
49735,0.05284449,0.540119895
49736,0.012594893,0.012321531
49737,0.041667501,0.136853347
49738,0.072276739,0.839454696
49739,0.093244449,0.253629847
49740,0.023422706,0.077974999
49741,0.04058754,0.169325466
49742,0.247554999,0.491609633
49743,0.558019139,0.758965362
49744,0.023095966,0.093823838
49745,0.030454788,0.100290602
49746,0.127196508,0.340376122
49747,0.032338961,0.727637047
49748,0.267573968,0.602375565
49749,0.44502249,0.936751813
49750,0.366704077,0.530123029
49751,0.216987295,0.388651473
49752,0.081085225,0.227468625
49753,0.09317127,0.750443358
49754,0.02154155,0.274010038
49755,0.122250308,0.219377647
49756,0.060023708,0.782892467
49757,0.046803456,0.279434048
49758,0.14935567,0.220951728
49759,0.489832749,0.969043617
49760,0.375240554,0.611032011
49761,0.038452178,0.076637054
49762,0.094728139,0.49801984
49763,0.238026462,0.504186304
49764,0.760710449,0.934590145
49765,0.115602401,0.174503214
49766,0.379070914,0.261691342
49767,0.047077039,0.126663967
49768,0.103351818,0.822196355
49769,0.163251341,0.426505215
49770,0.501619553,0.85781381
49771,0.810621862,0.956385435
49772,0.08325393,0.473663691
49773,0.205485409,0.443986897
49774,0.012789074,0.768319471
49775,0.069686548,0.541247961
49776,0.068075708,0.77322236
49777,0.652707964,0.529557089
49778,0.10103514,0.210040005
49779,0.4048138,0.890128582
49780,0.01040245,0.030345012
49781,0.025259272,0.023378211
49782,0.076290137,0.217476446
49783,0.190490038,0.661702151
49784,0.128456561,0.544934073
49785,0.036612375,0.06414981
49786,0.11627258,0.95345034
49787,0.148765526,0.477089443
49788,0.021780566,0.058809418
49789,0.205594508,0.183913208
49790,0.036225092,0.077599367
49791,0.873381448,0.851104298
49792,0.164362078,0.903448982
49793,0.256036953,0.432323716
49794,0.599776153,0.835766793
49795,0.010271135,0.065048585
49796,0.161137612,0.601817907
49797,0.469734735,0.909677832
49798,0.232312074,0.179694148
49799,0.206290106,0.579400767
49800,0.088153704,0.854238848
49801,0.768923445,0.904515145
49802,0.41886171,0.305975928
49803,0.085867387,0.207970973
49804,0.71155464,0.778094593
49805,0.086551314,0.381861855
49806,0.070579863,0.214765114
49807,0.120224686,0.32603351
49808,0.598793082,0.917933466
49809,0.108684402,0.263784865
49810,0.077634431,0.316365362
49811,0.240992128,0.251061096
49812,0.147410094,0.409057615
49813,0.061761124,0.649292608
49814,0.069020389,0.053269212
49815,0.107099072,0.318639938
49816,0.121506341,0.738942852
49817,0.116237782,0.743388097
49818,0.529512302,0.783062686
49819,0.551606334,0.717327651
49820,0.88309993,0.960638847
49821,0.816090627,0.766153854
49822,0.095578531,0.170213477
49823,0.062195213,0.44295668
49824,0.043163674,0.274020243
49825,0.018752617,0.077316393
49826,0.252764824,0.370950463
49827,0.655556086,0.82730377
49828,0.237862576,0.33229207
49829,0.72011011,0.905853611
49830,0.135585894,0.892416251
49831,0.814031649,0.817024243
49832,0.129572039,0.851620016
49833,0.10624948,0.636404156
49834,0.325572953,0.841027426
49835,0.007620619,0.021823697
49836,0.172581473,0.686591911
49837,0.04755462,0.369150216
49838,0.403153924,0.887777048
49839,0.578624537,0.544275015
49840,0.145310505,0.499314459
49841,0.188024441,0.592396407
49842,0.083044633,0.528098127
49843,0.064509897,0.831276367
49844,0.144977473,0.717774633
49845,0.598672516,0.460240246
49846,0.081152967,0.141601923
49847,0.402618318,0.768091882
49848,0.007693323,0.056193019
49849,0.092610459,0.39991357
49850,0.200076664,0.737515025
49851,0.013409699,0.073681689
49852,0.066294576,0.088860725
49853,0.162986006,0.180625184
49854,0.223858383,0.591821914
49855,0.721749595,0.976403647
49856,0.127131911,0.413514052
49857,0.696683098,0.912908263
49858,0.04991986,0.413306532
49859,0.859499265,0.797009152
49860,0.054434973,0.187465689
49861,0.189525601,0.528078813
49862,0.643889801,0.951620521
49863,0.147667986,0.499676957
49864,0.056710652,0.146085497
49865,0.524961307,0.392396062
49866,0.352167324,0.625167628
49867,0.126604779,0.451790319
49868,0.181938594,0.500605494
49869,0.186970354,0.976774588
49870,0.130835569,0.858701187
49871,0.045895066,0.256983861
49872,0.10290343,0.433709838
49873,0.09700425,0.759733826
49874,0.064889172,0.160606578
49875,0.038869409,0.310242246
49876,0.695273616,0.979251638
49877,0.090143197,0.182942415
